total_numeric,sexo_fct,nacionalidad_fct,grupo_quinquenal_de_edad_fct,periodo_fct,raza
95,Hombres,De Asia,De 85 a 89 años,1 de enero de 2013,Ent
93,Hombres,De Asia,De 85 a 89 años,1 de julio de 2012,Ent
92,Hombres,De Asia,De 85 a 89 años,1 de enero de 2012,Orco
88,Hombres,De Asia,De 85 a 89 años,1 de julio de 2011,Ent
86,Hombres,De Asia,De 85 a 89 años,1 de enero de 2011,Ent
85,Hombres,De Asia,De 85 a 89 años,1 de julio de 2010,Ent
76,Hombres,De Asia,De 85 a 89 años,1 de enero de 2010,Ent
70,Hombres,De Asia,De 85 a 89 años,1 de julio de 2009,Ent
67,Hombres,De Asia,De 85 a 89 años,1 de enero de 2009,Ent
65,Hombres,De Asia,De 85 a 89 años,1 de julio de 2008,Humano
67,Hombres,De Asia,De 85 a 89 años,1 de enero de 2008,Orco
63,Hombres,De Asia,De 85 a 89 años,1 de julio de 2007,Humano
58,Hombres,De Asia,De 85 a 89 años,1 de enero de 2007,Ent
54,Hombres,De Asia,De 85 a 89 años,1 de julio de 2006,Ent
48,Hombres,De Asia,De 85 a 89 años,1 de enero de 2006,Ent
46,Hombres,De Asia,De 85 a 89 años,1 de julio de 2005,Ent
43,Hombres,De Asia,De 85 a 89 años,1 de enero de 2005,Humano
45,Hombres,De Asia,De 85 a 89 años,1 de julio de 2004,Humano
47,Hombres,De Asia,De 85 a 89 años,1 de enero de 2004,Ent
45,Hombres,De Asia,De 85 a 89 años,1 de julio de 2003,Elfo
42,Hombres,De Asia,De 85 a 89 años,1 de enero de 2003,Ent
36,Hombres,De Asia,De 85 a 89 años,1 de julio de 2002,Ent
31,Hombres,De Asia,De 85 a 89 años,1 de enero de 2002,Troll
191,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2021,Ent
186,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2020,Orco
183,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2020,Enano
174,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2019,Ent
166,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2019,Orco
175,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2018,Humano
167,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2018,Orco
169,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2017,Humano
163,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2017,Ent
163,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2016,Troll
154,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2016,Hobbit
149,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2015,Hobbit
138,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2015,Hobbit
137,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2014,Orco
125,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2014,Hobbit
119,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2013,Ent
116,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2013,Ent
119,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2012,Ent
115,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2012,Hobbit
118,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2011,Ent
117,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2011,Orco
108,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2010,Humano
102,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2010,Orco
95,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2009,Ent
88,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2009,Humano
85,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2008,Ent
83,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2008,Orco
82,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2007,Ent
78,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2007,Hobbit
69,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2006,Orco
67,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2006,Ent
69,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2005,Elfo
69,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2005,Ent
74,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2004,Orco
77,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2004,Elfo
75,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2003,Humano
71,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2003,Ent
60,Mujeres,De Asia,De 85 a 89 años,1 de julio de 2002,Humano
49,Mujeres,De Asia,De 85 a 89 años,1 de enero de 2002,Ent
43,Hombres,De Asia,90 y más años,1 de enero de 2021,Ent
54,Hombres,De Asia,90 y más años,1 de julio de 2020,Orco
55,Hombres,De Asia,90 y más años,1 de enero de 2020,Ent
66,Hombres,De Asia,90 y más años,1 de julio de 2019,Ent
60,Hombres,De Asia,90 y más años,1 de enero de 2019,Elfo
76,Hombres,De Asia,90 y más años,1 de julio de 2018,Hobbit
73,Hombres,De Asia,90 y más años,1 de enero de 2018,Orco
72,Hombres,De Asia,90 y más años,1 de julio de 2017,Ent
68,Hombres,De Asia,90 y más años,1 de enero de 2017,Humano
65,Hombres,De Asia,90 y más años,1 de julio de 2016,Ent
60,Hombres,De Asia,90 y más años,1 de enero de 2016,Ent
61,Hombres,De Asia,90 y más años,1 de julio de 2015,Ent
51,Hombres,De Asia,90 y más años,1 de enero de 2015,Ent
53,Hombres,De Asia,90 y más años,1 de julio de 2014,Orco
46,Hombres,De Asia,90 y más años,1 de enero de 2014,Orco
44,Hombres,De Asia,90 y más años,1 de julio de 2013,Humano
38,Hombres,De Asia,90 y más años,1 de enero de 2013,Hobbit
32,Hombres,De Asia,90 y más años,1 de julio de 2012,Elfo
30,Hombres,De Asia,90 y más años,1 de enero de 2012,Ent
29,Hombres,De Asia,90 y más años,1 de julio de 2011,Ent
32,Hombres,De Asia,90 y más años,1 de enero de 2011,Orco
28,Hombres,De Asia,90 y más años,1 de julio de 2010,Orco
27,Hombres,De Asia,90 y más años,1 de enero de 2010,Humano
29,Hombres,De Asia,90 y más años,1 de julio de 2009,Orco
38,Hombres,De Asia,90 y más años,1 de enero de 2009,Ent
37,Hombres,De Asia,90 y más años,1 de julio de 2008,Ent
37,Hombres,De Asia,90 y más años,1 de enero de 2008,Orco
34,Hombres,De Asia,90 y más años,1 de julio de 2007,Ent
32,Hombres,De Asia,90 y más años,1 de enero de 2007,Humano
33,Hombres,De Asia,90 y más años,1 de julio de 2006,Ent
32,Hombres,De Asia,90 y más años,1 de enero de 2006,Ent
31,Hombres,De Asia,90 y más años,1 de julio de 2005,Orco
26,Hombres,De Asia,90 y más años,1 de enero de 2005,Ent
26,Hombres,De Asia,90 y más años,1 de julio de 2004,Ent
25,Hombres,De Asia,90 y más años,1 de enero de 2004,Ent
26,Hombres,De Asia,90 y más años,1 de julio de 2003,Hobbit
27,Hombres,De Asia,90 y más años,1 de enero de 2003,Humano
25,Hombres,De Asia,90 y más años,1 de julio de 2002,Ent
23,Hombres,De Asia,90 y más años,1 de enero de 2002,Ent
73,Mujeres,De Asia,90 y más años,1 de enero de 2021,Ent
80,Mujeres,De Asia,90 y más años,1 de julio de 2020,Troll
77,Mujeres,De Asia,90 y más años,1 de enero de 2020,Ent
85,Mujeres,De Asia,90 y más años,1 de julio de 2019,Ent
75,Mujeres,De Asia,90 y más años,1 de enero de 2019,Ent
90,Mujeres,De Asia,90 y más años,1 de julio de 2018,Ent
89,Mujeres,De Asia,90 y más años,1 de enero de 2018,Ent
93,Mujeres,De Asia,90 y más años,1 de julio de 2017,Humano
89,Mujeres,De Asia,90 y más años,1 de enero de 2017,Ent
83,Mujeres,De Asia,90 y más años,1 de julio de 2016,Humano
75,Mujeres,De Asia,90 y más años,1 de enero de 2016,Ent
69,Mujeres,De Asia,90 y más años,1 de julio de 2015,Ent
67,Mujeres,De Asia,90 y más años,1 de enero de 2015,Ent
70,Mujeres,De Asia,90 y más años,1 de julio de 2014,Ent
67,Mujeres,De Asia,90 y más años,1 de enero de 2014,Ent
63,Mujeres,De Asia,90 y más años,1 de julio de 2013,Humano
63,Mujeres,De Asia,90 y más años,1 de enero de 2013,Elfo
55,Mujeres,De Asia,90 y más años,1 de julio de 2012,Ent
52,Mujeres,De Asia,90 y más años,1 de enero de 2012,Hobbit
45,Mujeres,De Asia,90 y más años,1 de julio de 2011,Orco
41,Mujeres,De Asia,90 y más años,1 de enero de 2011,Ent
42,Mujeres,De Asia,90 y más años,1 de julio de 2010,Ent
42,Mujeres,De Asia,90 y más años,1 de enero de 2010,Elfo
43,Mujeres,De Asia,90 y más años,1 de julio de 2009,Humano
40,Mujeres,De Asia,90 y más años,1 de enero de 2009,Orco
41,Mujeres,De Asia,90 y más años,1 de julio de 2008,Humano
42,Mujeres,De Asia,90 y más años,1 de enero de 2008,Ent
45,Mujeres,De Asia,90 y más años,1 de julio de 2007,Troll
43,Mujeres,De Asia,90 y más años,1 de enero de 2007,Humano
42,Mujeres,De Asia,90 y más años,1 de julio de 2006,Ent
47,Mujeres,De Asia,90 y más años,1 de enero de 2006,Ent
47,Mujeres,De Asia,90 y más años,1 de julio de 2005,Enano
47,Mujeres,De Asia,90 y más años,1 de enero de 2005,Enano
42,Mujeres,De Asia,90 y más años,1 de julio de 2004,Humano
35,Mujeres,De Asia,90 y más años,1 de enero de 2004,Ent
33,Mujeres,De Asia,90 y más años,1 de julio de 2003,Humano
32,Mujeres,De Asia,90 y más años,1 de enero de 2003,Ent
32,Mujeres,De Asia,90 y más años,1 de julio de 2002,Ent
31,Mujeres,De Asia,90 y más años,1 de enero de 2002,Elfo
56,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2021,Troll
52,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2020,Orco
58,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2020,Ent
55,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2019,Hobbit
53,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2019,Ent
54,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2018,Orco
54,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2018,Hobbit
42,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2017,Ent
37,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2017,Ent
37,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2016,Ent
30,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2016,Orco
27,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2015,Ent
25,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2015,Orco
25,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2014,Humano
31,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2014,Elfo
40,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2013,Humano
37,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2013,Ent
41,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2012,Ent
44,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2012,Troll
46,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2011,Ent
48,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2011,Ent
60,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2010,Orco
70,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2010,Ent
72,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2009,Humano
74,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2009,Elfo
81,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2008,Hobbit
81,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2008,Hobbit
80,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2007,Ent
76,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2007,Ent
79,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2006,Enano
61,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2006,Elfo
51,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2005,Orco
36,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2005,Ent
32,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2004,Orco
30,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2004,Enano
31,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2003,Orco
30,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2003,Ent
31,Hombres,De Oceanía,De 0 a 4 años,1 de julio de 2002,Humano
26,Hombres,De Oceanía,De 0 a 4 años,1 de enero de 2002,Hobbit
56,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2021,Ent
51,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2020,Troll
51,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2020,Orco
49,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2019,Hobbit
46,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2019,Orco
42,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2018,Ent
40,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2018,Humano
38,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2017,Ent
32,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2017,Orco
32,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2016,Troll
30,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2016,Ent
31,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2015,Ent
33,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2015,Humano
38,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2014,Hobbit
33,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2014,Ent
33,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2013,Orco
32,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2013,Humano
40,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2012,Orco
43,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2012,Ent
49,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2011,Ent
53,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2011,Orco
51,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2010,Ent
51,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2010,Humano
57,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2009,Ent
66,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2009,Orco
69,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2008,Orco
64,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2008,Humano
65,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2007,Hobbit
62,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2007,Humano
60,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2006,Ent
51,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2006,Orco
46,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2005,Ent
44,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2005,Ent
33,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2004,Hobbit
27,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2004,Hobbit
29,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2003,Hobbit
29,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2003,Ent
23,Mujeres,De Oceanía,De 0 a 4 años,1 de julio de 2002,Hobbit
21,Mujeres,De Oceanía,De 0 a 4 años,1 de enero de 2002,Ent
63,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2021,Ent
55,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2020,Ent
52,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2020,Orco
43,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2019,Ent
36,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2019,Hobbit
38,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2018,Ent
40,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2018,Enano
33,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2017,Ent
29,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2017,Hobbit
28,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2016,Ent
36,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2016,Ent
41,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2015,Elfo
43,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2015,Ent
46,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2014,Troll
48,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2014,Hobbit
55,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2013,Ent
58,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2013,Orco
53,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2012,Ent
57,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2012,Hobbit
62,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2011,Ent
58,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2011,Humano
58,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2010,Orco
56,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2010,Elfo
59,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2009,Elfo
56,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2009,Elfo
49,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2008,Elfo
45,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2008,Hobbit
41,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2007,Elfo
40,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2007,Elfo
40,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2006,Hobbit
38,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2006,Hobbit
40,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2005,Orco
42,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2005,Ent
41,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2004,Ent
35,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2004,Ent
37,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2003,Humano
35,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2003,Orco
33,Hombres,De Oceanía,De 5 a 9 años,1 de julio de 2002,Elfo
30,Hombres,De Oceanía,De 5 a 9 años,1 de enero de 2002,Enano
59,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2021,Ent
55,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2020,Elfo
53,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2020,Hobbit
45,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2019,Ent
40,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2019,Ent
38,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2018,Humano
33,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2018,Orco
26,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2017,Hobbit
26,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2017,Enano
25,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2016,Humano
23,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2016,Orco
27,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2015,Ent
26,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2015,Orco
29,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2014,Humano
42,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2014,Ent
47,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2013,Elfo
47,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2013,Enano
43,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2012,Ent
41,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2012,Humano
39,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2011,Ent
45,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2011,Ent
46,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2010,Hobbit
51,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2010,Ent
44,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2009,Orco
41,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2009,Ent
42,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2008,Humano
45,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2008,Humano
47,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2007,Ent
51,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2007,Humano
44,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2006,Humano
33,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2006,Ent
29,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2005,Ent
25,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2005,Humano
25,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2004,Orco
25,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2004,Orco
29,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2003,Enano
28,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2003,Ent
27,Mujeres,De Oceanía,De 5 a 9 años,1 de julio de 2002,Orco
26,Mujeres,De Oceanía,De 5 a 9 años,1 de enero de 2002,Ent
61,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2021,Humano
61,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2020,Orco
61,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2020,Orco
56,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2019,Ent
56,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2019,Humano
47,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2018,Ent
47,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2018,Troll
48,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2017,Humano
44,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2017,Ent
52,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2016,Ent
56,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2016,Humano
43,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2015,Ent
46,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2015,Ent
44,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2014,Ent
49,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2014,Troll
43,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2013,Humano
45,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2013,Orco
38,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2012,Orco
36,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2012,Orco
25,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2011,Humano
20,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2011,Ent
23,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2010,Troll
26,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2010,Orco
29,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2009,Humano
30,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2009,Enano
32,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2008,Ent
34,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2008,Hobbit
35,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2007,Humano
34,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2007,Ent
39,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2006,Enano
37,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2006,Enano
35,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2005,Hobbit
39,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2005,Orco
41,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2004,Hobbit
45,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2004,Humano
46,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2003,Orco
43,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2003,Ent
40,Hombres,De Oceanía,De 10 a 14 años,1 de julio de 2002,Humano
32,Hombres,De Oceanía,De 10 a 14 años,1 de enero de 2002,Humano
41,Mujeres,De Oceanía,De 10 a 14 años,1 de enero de 2021,Ent
39,Mujeres,De Oceanía,De 10 a 14 años,1 de julio de 2020,Humano
37,Mujeres,De Oceanía,De 10 a 14 años,1 de enero de 2020,Humano
32,Mujeres,De Oceanía,De 10 a 14 años,1 de julio de 2019,Ent
30,Mujeres,De Oceanía,De 10 a 14 años,1 de enero de 2019,Ent
33,Mujeres,De Oceanía,De 10 a 14 años,1 de julio de 2018,Orco
30,Mujeres,De Oceanía,De 10 a 14 años,1 de enero de 2018,Ent
24,Mujeres,De Oceanía,De 10 a 14 años,1 de julio de 2017,Humano
19,Mujeres,De Oceanía,De 10 a 14 años,1 de enero de 2017,Ent
22,Mujeres,De Oceanía,De 10 a 14 años,1 de julio de 2016,Ent
23,Mujeres,De Oceanía,De 10 a 14 años,1 de enero de 2016,Elfo
20,Mujeres,De Oceanía,De 10 a 14 años,1 de julio de 2015,Ent
22,Mujeres,De Oceanía,De 10 a 14 años,1 de enero de 2015,Orco
25,Mujeres,De Oceanía,De 10 a 14 años,1 de julio de 2014,Ent
25,Mujeres,De Oceanía,De 10 a 14 años,1 de enero de 2014,Orco
24,Mujeres,De Oceanía,De 10 a 14 años,1 de julio de 2013,Orco
23,Mujeres,De Oceanía,De 10 a 14 años,1 de enero de 2013,Elfo
35,Mujeres,De Oceanía,De 10 a 14 años,1 de julio de 2012,Enano
38,Mujeres,De Oceanía,De 10 a 14 años,1 de enero de 2012,Troll
35,Mujeres,De Oceanía,De 10 a 14 años,1 de julio de 2011,Orco
38,Mujeres,De Oceanía,De 10 a 14 años,1 de enero de 2011,Ent
